master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
103182608,METROPOLITAN NASHVILLE POLICE DEPT,20220000022,Davidson,Not in City Limit,1/1/2022 12:05:00 AM,1,0,0,36.012390,-87.045590,FAIRVIEW BLVD,,,,97.00,Feet,South,HIGHWAY 100,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,David,Moser,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103182632,METROPOLITAN NASHVILLE POLICE DEPT,20220000041,Davidson,Nashville,1/1/2022 12:00:00 AM,2,0,0,36.151200,-86.774250,6TH AVS,,,,4.00,Feet,North,DIVISION ST,,,,0.00,N,Not at Intersection,Y,OtherLocation,None,,,         ,Tristan,Krausman,Clear,Angle,no,no,no,no,yes,False
103182672,METROPOLITAN NASHVILLE POLICE DEPT,20220000173,Davidson,Nashville,1/1/2022 1:43:00 AM,3,2,0,36.072430,-86.658900,PEBBLE CREEK DR,,,,0.00,Feet,East,TREETOP DR,,,,0.00,N,Not at Intersection,N,"Driveway, Alley Access, etc",None,,,         ,Garrett,Reingardt,Clear,Front to Rear,no,no,no,no,no,False
103182676,METROPOLITAN NASHVILLE POLICE DEPT,20220000159,Davidson,Nashville,1/1/2022 1:35:00 AM,1,1,0,36.116480,-86.711950,CURREY RD,,,,4.00,Feet,North,SOUTHWOOD DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Autumn,Manning,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103182683,METROPOLITAN NASHVILLE POLICE DEPT,20220000254,Davidson,Nashville,1/1/2022 2:54:00 AM,2,0,0,36.162150,-86.778640,COMMERCE ST,,,,182.00,Feet,West,4TH AVN,,,,0.00,N,Not at Intersection, ,,None,,,         ,Joseph,Hurst,,,no,no,no,no,no,False
103182685,METROPOLITAN NASHVILLE POLICE DEPT,20220000016,Davidson,Nashville,1/1/2022 12:05:00 AM,1,0,0,36.209500,-86.724480,GREENFIELD AV,,,,189.00,Feet,East,KENNEDY AV,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Dillon,Hunt,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103182688,METROPOLITAN NASHVILLE POLICE DEPT,20220000123,Davidson,Nashville,1/1/2022 1:13:00 AM,2,0,0,36.081100,-86.758360,HARDING PL,,,,0.00,Feet,,TROUSDALE DR,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Sierra,Walker,Clear,Front to Rear,no,no,no,no,yes,False
103182692,METROPOLITAN NASHVILLE POLICE DEPT,20220000316,Davidson,Nashville,1/1/2022 3:40:00 AM,1,0,0,36.045020,-86.647190,CROSSINGS BLVD,,,,169.00,Feet,South,MT VIEW RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Jonathan,Handley,Cloudy,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103182694,METROPOLITAN NASHVILLE POLICE DEPT,20220000287,Davidson,Nashville,1/1/2022 3:20:00 AM,2,0,0,36.154960,-86.776540,PEABODY ST,,,,44.00,Feet,East,6TH AVS,,,,0.00,N,Not at Intersection, ,OtherLocation,None,,,         ,Ricardo,Cruz,Clear,Front to Rear,no,no,no,yes,no,False
103182697,METROPOLITAN NASHVILLE POLICE DEPT,20220000323,Davidson,Nashville,1/1/2022 3:50:00 AM,1,0,0,36.235950,-86.707960,BRILEY PKWYW,,,,755.00,Feet,East,BRILEY PKWYE,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Timothy,Lehnert,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
